"username","tweet","label_sentimen"
"ararreh","mengharapkan sekolah tatap muka eh udah tiga hari malah ga masuk krn aku sakit [sedihsedihsedih]","1"
"Jasa_tulis_edit","@WatchmenID Hai gais!!🥰 siapa nih yg selama sekolah offline dpt tugas banyak bgt? kami menawarkan jasa joki tugas nih! kami menawarkan beberapa pilihan joki yang dapat meringankan tugas teman-teman🥰 

mau nanya2 dulu? boleh bgt! Silahkan kunjungi website kami😊
📌https://t.co/KScE1assAp📌 https://t.co/1kjieeyuTF","-1"
"AWashfah","@nctzenbase daritadi isya nangis mulu yaAllah mana besok sekolah offline, takut mata sembab plss https://t.co/reoar1kwpI","-1"
"Ali_Sopan","Hr ini kebetulan gw WFH. Krn lagi agak luang, barusan jemput si bungsu di sekolahnya yg minggu ini jadwal tatap muka. Dlm perjalanan pulang, si bungsu cerita byk soal temen2nya yg pacaran &amp;dia juga ungkapin cowo spt apa yg akan dia pilih jd pacar/suami. Tp skrg mau fokus sekolah.","1"
"leebooim","@awaaawa_ wih sekolah, aku minggu depan baru mulai sekolah offline","1"
"eggi_chian","@A_ChristyJKT48 Pagi Christoy
Semangat sekolah offline nya","1"
"iHopmaniac","@CNNIndonesia Piatu. Bapaknya dipenjara. Covid ga sekolah gegara gaada hp karena keterbatasan biaya Giliran masuk sekolah offline, diusir gurunya dengan nada tak enak. Dirundung temen-temennya pula.

Gini amat cobaan orang susah buat dapet pendidikan.","0"
"ISAYEAY","sekolah offline cmn setahun, setengah tahun pas kelas 7, setengah tahun pas kelas 9 huffft","0"
"howmiel","kalo dipikir pikir dulu waktu januari sempet seneng karena sekolah offline, terus feb nangis terus grgr milih jurusan snm, maret nangis jg karena ngerasa salah jurusan ada senengnya jg karna keterima snm, april nangis bgt ngurus berkas bnr bnr sampe tiap hari bolak balik sklh -","1"
"lelekrispii","@schfess nder bukannya sok superior ya, tapi kata gue mending lo fokus dulu dah sekolah nya, nyari duit bisa lewat nitip jualan di kantin gitu yg bisa dikerjain offline, kebanyakan freelance juga butuh ktp, blm lagi kena tipu :( freelance gk sebebas itu juga nder :( semangat nder 🫰🫰","0"
"LokalSupply","🌟 Rekomendadi backpack 🌟

Yang sekolah/kuliah udah mulai tatap muka yang kerja udah mulai berangkat lagi ke kantor, nah buat menunjang aktivitas barumu simak rekomendasi backpack berikut!

Letsgo! ⤵️","0"
"voidotid","Daerah Istimewa Yogyakarta (DIY) tetap mengimbau pelajar yang menjalankan pembelajaran tatap muka (PTM) di sekolah memakai masker. https://t.co/8qftIN8zLM","1"
"leeunIU","Sejujurnya sistem wa itu baik ada notif last seen dan online offline atau sedang mengetik. Tapi buat aku itu justru jadi tekanan:( walau emg bbrp bsa matiin tp ya kalau buat kerja atau sekolah kan takut gaenak jg yak kalau mati:( mo balik line aja tp semuanha serba wa skrg.","0"
"myahyewon","@glimpseokmin bener aku udah full offline tapi belum sampe sore gitu soalnya belum berani, minggu ini ujian juga udah mulai di sekolah tapi masih pake hp","1"
"cheriesaraa","@tanyakanrl gw pernah ke jawa tepatnya di jogja krn mudik pulang kampung, pas sampe sana mataharinya biasa aja gak sepanas lampung. 

bahkan matahari lampung beneran bisa bikin belang bgt, jdi gw pke jilbab. Dulu sekola offline jdi tiap hri ke sekolah kan, nah muka gw sllu kena matahari dan-","1"
"sashimiees","ngga cuman satu murid aja sih, ada kali 7 orangan tp yaudah aku bela-belain beliin pake duit bulanan pdhl aku masih anak kostan jg. alhamdulillahnya skrg sekolah udah offline jadi gaperlu daring lagi ya allah bersyukur bgt bgt bgt","1"
"dearsungchn","liat mootsku pd skolah offline jdi kangen masa-masa sekolah 😞😞","1"
"agung_anik","@A_ChristyJKT48 Pagii, semangat juga yang sekolah offline sekarangg","1"
"jicunamon","maaf ya kalau aku ga ngehype kalian kayak dulu, karena jujur tahun ini tuh bener bener lagi hectic banget. sekolah offline pulang sore, tugas dimana mana, belom lagi ulangannya juga, apalagi harus tetep ceria disekolah. jujur itu nguras tenaga banget, pulang sekolah itu capek bgt","-1"
"sungchanscartt","HALO MOOTS AKU HRA REST DLU KRN AKU BAKAL SEKOLAH OFFLINE EHHEHEHHEHE, TAPI BUAT BUYER ATAU SIAPA YANG DM BAKAL AKU BALES OKAYAY","0"
"xenephoria","@itspiraazz @fauzanalrasyid Banyak beban tugas, ulangan offline, pulang sekolah capek","-1"
"jawapos","10 Sekolah di Kota Madiun Buka PPDB Offline https://t.co/BblqGNbWeb","0"
"pearllunicorn","@bcthxxy @convomf baik bgtt, prenly, suka curhat jugaa, crush rl nya gapeka(?), suka ramein tl (tapi sekarang gk lagii😔), suka galau, sibuk sama tugas, gasuka sekolah offline, jamet tapi sekarang ga terlalu,bestie pirtual gue. KANGEN BGTT WOII DAH LAMA GA DM AN YOK RUSUHIN DM GUE😔🥰🌷🌷","-1"
"7CHANIE","malem moots aku izin rest dulu yaaa, karena aku udah mulai sekolah offline jadi mungkin bakalan sibuk hehehe. jangan kangen yaaa, love u💗","-1"
"bbuiella","aku mau minta maaf karna jarang update, aku udah mulai sekolah offline &amp; fullday jadi selalu cape, malemnya ak nugas, pas di sekolah ak ga mungkin bikin au kan, JADI HARI INI AKU BAKAL UPDATE BANYAK, ini ucapan terimakasih ak karna kalian selalu sabar nunggu aku update 😻🌷💟💟💟","-1"
"avmcnda","pusing banget mikirin PAT, kenapa harus offline. sekolah juga kadang free class, jadi kn kadang materi gamasuk ke otak","-1"
"yoitspuyo","kesan w si b aja cuma w kurang puas ngerasain sekolah offline","0"
"valaxyz","@namkooksha offline, tp aku g sekolah sih","0"
"alvent_chandra_","Haii aku baru bangunn dan mau siap siap sekolah,aku juga minggu depan ujian  kenaikan kelas weh,ada kegiatan seharian yaa mangats kegiatan nya mangats juga buat besok ujian susulan nya , aku juga ujian nya tatap muka weh , yaudahlah ya semangat kamu💙 @A_ChristyJKT48 #ChriStory","1"
"convomf","💙 bentar lagi sender sekolah tatap muka, ihiyy bakalan tatap-tatapan dong kyaaa😳🙈 https://t.co/aCLzoREuWA","1"
"sinemadisastra","Tiba-tiba ngebayangin kuliah atau sekolah offline tapi pas diabsen bunyinya gini:

""Absen dulu gais ada ilham ada ragil ada kurniawan ada konto ada lodon ada bocil ada kematian...""","1"
"LppanRi","Lebih parah lagi, semasa negeri ini di landa pandemi covid-19 tahun 2020-2021, tetapi SPJ Dana BOS Sekolah lengkap seperti belajar normal tatap muka, pada sekolah diliburkan, bingung kita melihat kinerja Inspektorat, BPK dan auditor lainnya @InspektoratJAK @BPKPgoid @bpkri https://t.co/Vd1RwWN2Vf","0"
"hyuckecan","besok sekolah offline atau online kamu?","0"
"yusufgunawan","@issdscum @infomalang Harusnya ada dg sekolah sudah offline","1"
"dprtmas","@A_ChristyJKT48 Semangat nona
Seru tau sekolah offline 😁","1"
"macaroonad","@schfess saran dri aku klo online itu pake mipy klo offline mungkin go kali yaa (?)

(+) offline : guru ngajar secara langsung, kalo bingung bisa nanya langsung, sudah terjadwal
(-) offline : capek tenaga alias butuh tenaga esxtra krn pulang sekolah hrus ke tempat les","0"
"FallopiTuba","@subschfess pas kelas 11 ak posisinya masih suka org lain. jd ga peduli dgn doi. pas kelas 12 awal kan masih pjj, jd masih ga peduli juga. nah pas masuk smt 2, udh mulai sekolah offline, ak suka dia lagi. suka sm attitude nya, bahasa kramanya buagusss buanget, sopan gitu. cont","1"
"jaeminaaje","@schfess online, tp kl gurunya mau offline ya offline ke sekolah","1"
"newpttt","@boahancuk Kalo dipikir pikir, aku awal kenal kpop uda level 2, terus puncaknya level 3 karna halu berlebihan yang akhirnya down, turun lagi level 2, dan kesibukan sekolah offline uda dateng akhirnya level 1
wah uda sejauh ini q melewatinya","-1"
"tanyakanrl","💚 Guis, disini ada yg pernah kejar paket?? itu kan faktor kejar paket tuh ada yg krn ""tempat tinggal pindah2"", kalo kejar paket berarti sekolahnya pindah2 kan.. trs kejar paket tuh belajarnya online/offline juga kaya di sekolah gitu?
TIA! https://t.co/p5PqvyCMiW","0"
"yunafilez","iri banget sama yang graduation offlineeee 😢😢😢😢😢 SEKOLAH GA SERU BGT GRADU ONLINE LEWAT ZOOM PDHL SEKOLAH OFFLINE","1"
"ddcgembus1","Sekolah wes mulai mangkat 
Kuliah wes mulai makul offline
Kerja wes mulai work from office

Semester 8 seng wes acc judul skripsi karo skripsine jek ono seng revisi trs durung sempro. Kok pernahe  rodo nelongso.","1"
"hayiiwooo","kapan mashiho n yedam balik? 
kapan proposal osis di acc pdhl waktuny udh mepet bgt?
kenapa sekolah gw PAT offline pdhl bru ptm bbrp minggu yg lalu?
kenapa kucing gw kek reog?
kapan gw banyak duit? https://t.co/omzCTqOXjr","-1"
"penkeraktelor","ih kok blok 1 offline si... males sekolah'","-1"
"yupibol","@collegemenfess Kalo aku dulu waktu sekolah offline, aku selalu dateng lebih pagi dari temen sebangku aku. Aku udh duduk kalem, dia baru dateng terus naro kunci motor sama tasnya didepan aku dan langsung pergi jajan karena anak kelas ada yg jualan. Terus aku disuruh kesana, tapi—","0"
"Emiejah","Bring my niece to last week event. Cant believe budak ni nak habis sekolah dah (aku nangis ok masa kaklong nak kawin tu lewls) lepasni boleh gi offline concert sama sama walaupun yakin mak confirm bising HAHAHA! 🤪 https://t.co/w4dUlQ2Lfk","0"
"Salviohexxiaa","crush jaman SMA ini ga pernah tatap muka banget gitu karna doi anak agama dan aku anak IPA jadi dinding penghalang kita sangat tinggi bestieee. nahh dia kalo berangkat sekolah tuh lewatnya belakang kelasku, kalo pagi2 liat dia berangkat sekolah tu kek yaAllah surga duniaaaa wkwk https://t.co/U2fZKik7tP","1"
"alwayssy_a","Sekarang sekolah-sekolah dan universitas-universitas sudah mulai memperbolehkan pembelajaran tatap muka, walau belum semuanya 100% melaksanakan pembelajaran tatap muka.","1"
"OOTDFESS","/ootd/ udah sekolah offline kan ya? Nih ada jaket varsity, buat ke sekolah. Kece abiss https://t.co/PsIHewte2d","1"
"Jusalpuketsusu","@arfibambani Anak gw sekolah Islam kok ya happy2 aja. Pas PJJ ada aja ketawa2 sama gurunya (krn pas PJJ ga ada pakai headset tp pakai speaker) pas sekolah offline malah lebih seneng dianya. Hafalan alquran juga ada tp alhamdulillah happy2 aja. Brati salah pilih sekolah kali situ mahh","1"
"cathhkitten","hi guys maaf ya jarang aktif di akun ini, karena sekolah ku udah offline jadi sulit bgt buat bagi waktu, kalo aku update masih ada yang mau baca gaa?😞","-1"
"teapatra","Kangen sekolah offline sebelum thn 2019 :(","1"
"yurishitposting","Overprotektif dengan meminta anak di rumah dan kalau kumpul mending sama keluarga adalah bentuk fasisme dalam keluarga.

Ada anak saudara yg blm diizinin ortunya bwt sekolah offline 2 tahun, padahal dia dibawa pergi bwt kumpul2 keluarga besar. https://t.co/NF0tcyXL7A","0"
"oneirophilic_","not my school maksain offline padahal udh bnyk yg kena covid gk lucu bngt anjir kalo gw kena gara"" mereka padahal gw udh maksa bener"" gk kemana selain sekolah","-1"
"sunlix10","@AREAJULID + pas kita janji mau ke mall si N ke mall, terus pas abis gua potong rambut terus kirim ke F, 2 hari setelah si N potong rambut juga. Eh taunya bener pas udah mulai sekolah offline si F sm N tuh deket banget smpe si F masuk groupnya si N lagi, bahkan chat gua ga di bales lagi +","0"
"bervmuda","konser fiersa, sekolah offline, bangun ekskul bareng, menang lomba, bring my 2019 back :( https://t.co/n5fueZ5ylu","1"
"jeikeulvr","@achxyy @rjyz10 cikarang kab bekasi kak, sekolah lain udah pada offline, sekolah ku doang yg belum huhu","1"
"hyvunsukk","@convomf di sekolah yg baru gapernah jajan dari awal sekolah offline😔 jadi gatau apaan yg enak","0"
"js_sooyaaaa","@starfess kalau mau sekolah offline sini haruto tukeran sama gua, boleh banget","1"
"hopesugarr_","Karena adekku sekolah offline jadi hp nya bisa ku pake buat streaming 😃","1"
"hoshinava","VALLEY PIPIS. xiao gue belum jadi jadi dari jaman sekolah online sampai sekarang offline, gue cuma minta goblet anemo dgn substats cdmg, crate, atk%, apakah sesusah itu? :] https://t.co/LITr9b0eLB","0"
"SAIFULLIZAMDGN","Buat kalian yang kerja, sekolah, kuliah offline #TetapSehatPakaiMasker please pake masker ya guys, jaga kesehatan supaya terhindar dari penyakit hepatitis akut #LawanHepatitis stay safe everyone!","-1"
"Khoz69650757","@missufe Hayyy selamat siang kalian udah mulai sekolah tatap muka belum","0"
"momranasaz","Jumat lalu wkt kk sekolah offline, pulskol dia cerita klo guru Mr X hari itu tegas bgt.
Kmrn slh 1 parent WA gw dan cerita soal Mr X itu.
Pas Mr X keliling kls nemuin murid yg buku materinya penuh coretan. Pas Mr X baca, dia nyuruh murid lain baca tulisan yg ditunjuk","-1"
"awa17___","cape sekolah, pulang² nenek sambat mulu 🥴😵‍💫 udah pengin cepet² melancong jauh dari rumah lagi. minimal diklatnya offline kek!!!","-1"
"rumahfaye","Saatnya saying good bye ke offline school, nih. Minggu ini terasa berbeda karena jalanan udah mulai ramai lagi anak-anak berangkat dan pulang sekolah. 

Mari bapak ibu kita cosplay jadi intel lagi alias mengajarkan strategi menjaga keamanan diri saat anak di sekolah. https://t.co/4EaTthkoLr","0"
"wuffchanie03","jujur sbnrnya aq irie, pas aku masih sekolah disitu perpisahannya ga offline 😔

tapi aku mau pamer
DIA ADKEL KUU, KEREN BANGET KAN MENTEMEN 😍 https://t.co/4k27W5hif0","0"
"changyoonmeong","dulu ngebayangin klo sma di sekolah yg sekarang balik sekolah sekali2 iseng main ke mall yg deket sekolah sekalian nonton

tapi skrng pas udh offline balik sekolah rasanya cuma mau pulang &amp; tidur 💀","-1"
"arthemvis","jujur pas sekolah temen gue kalau enggak ingetin ada kelas atau kelas offline mungkin gue enggak bakal nugas atau berangkat.... https://t.co/jZD5pN1XtN","0"
"nyeareal_","@convomfs Ini gue bangett, mungkin efek udh lama gak tatap muka lagi deh aku setiap mau sekolah selalu degdegan padahal mah kalo dah sampe sekul juga biasa aja gitu","-1"
"orgcakep95","@tanyakanrl Apa yg gua alamin kgk prlu gua sesali krna jadi pengalaman di sekolah yg seru gtu buat gua slama offline itu sebelum pandemi, masa² ya seru dah intinya https://t.co/7o5lR1WZqJ","1"
"seovenahn","@bwoeken sebenernya pas mulai corona tidurku jadi jelek begitu, mungkin gegara sekolahnya daring dan ga sekolah offline yaa jadi bangunnya ga terlalu pagi, padahal dulu aku tidurnya jam 10 bahkan jam 10 kebawah, sedih banget jadi ancur gini udah mau 3 tahun 😞","0"
"jefroticc","aslian sbt skrg sepi bgt udh pd mulai sekolah offline ya?","0"
"ghnsnoo","smngt udh mulai sekolah offline","1"
"CloudyLikeU","@subschfess Gak ada😭. Gak deket dgn kawan SMA. Cuma kelas 10 yang kerasa vibes walaupun cm setengah tahun sekolah full offline","1"
"7kija","@schfess ptm tatap muka kan ya..? justru gaada struggle dong krn aku ngerasa sekolah online itu susah buat akuu, kaya pelajarannya, penjelasan guru krg paham jg kl scr online. tp kl offline kan enak ya bs interaksi lgsg dg guru, jd bebas nanya bolak-balik jg bisaa","1"
"jeikeulvr","oiyaaa disini ada gasi yg sekolah nya masih offline/daring???","0"
"bbzgkdhz_","@izaenn_ pas sd sering ikut olimpiade ipa, lomba tari antar sekolah, aktif pramuka, mtq kecamatan dll. pas awal smp jadi mayoret, pinru pramuka, lomba nyanyi - tari - tilawah - futsal cwe antar sekolah. trus abis offline sesudah covid malah jdi langganan guru bk karna bolos mapel😭😭","0"
"myorisharonn","@szeeaambiss setau aku bisa kok daftar mandiri, mau online/offline, tapi biasanya nanti dikasih akun buat ppdb nya dari sekolah masing2, terus nanti kita bisa daftar sendirii gituu 😃😃","0"
"JUNGJIES","manusia2 ini🥲 ga ngerti padahal sekolah lamaran pas offline tapi rasanya kayak banayk bgt memorinya, lovyou oll, tunggu undangan aku sama mas nabi ya https://t.co/ZFlv1FjnQE https://t.co/VeBjH1G2OL","1"
"Beyskyuuw_","@convomf pas itu bolak balik kamar mandi karna perut gue lagi sakit bgt tpi gue paksain ngerjain ulangan,trus jg pas ngerjain blenger bgt karna soalnya beda bgt sama yg guru jelasin pas masi sekolah offline, jdi asal"" pencet trus lgsung kabur ke kamar mandi, pas liat hasilnya tryt gue emg","0"
"stynitz","gue seneng banget sih sebenernya bisa sibuk sama sekolah offline, kerkom, jajan main","1"
"i9minho","@neuyla ihhhh kangen banget ga sih:( sekarang kek pada sibuk gitu jadi ga seaktif yang dulu, di tambah tuh sekarang sekolah udah pada offline ya😔😔","-1"
"Rm_lndr4one4587","@Irwan2yah Msh da ja kasus bginian...dibolehkan sekolah tatap muka, mlah GELUT kek gini..pengecut lg gelutnya..!! lawan sdh tak berdaya msh d injak2 padahal temennya banyak..klo sndrian satu lawan satu Gpp kek gtu..","-1"
"melani_badri","@bhulukhuduktv Min bantuin jualan 1 tiket im day 1 vip harga sesuai web kok Rp 200.00  tiket aku pengen aku jual soal nya dpt kabar dri tempat ngajar sekolah ku di suruh masuk offline jdi aku gk bisa klo ada yg nyari tiket bisa DM aku ya makasih banyak","0"
"Dwimdp11","@A_ChristyJKT48 Pagii, semangat sekolah offline nya 🤍","1"
"iloucii","senin masuk tapi setengah hari, selasa ga masuk karena masih sakit, rabu libur, kamis sekolah online, Jumat masuk offline, senin sampe jumat lagi ujian kenaikan kelas 😃😃😃😃😃","0"
"rmdhapra","sekolah haha hihi, tiba2 besok udah pat offline aja","0"
"sincejuly2021","thanks buat SMK 6,temen temen kelas.kalian partner belajar terbaik selama 3 tahun sekolah,walaupun sekolah offline ga sampe setahun tp overall aku seneng banget sih,semoga ketemu lagi dalam keadaan yang terbaik yaa loff u all. https://t.co/UyRpZrj9z9","1"
"soodamzlee","gueee kira dengan sekolah offline tugas lebih dikit ternyata lebih banyak 😭 mana ini baru 75% gimana kalo udah sekolah full 100% ? 😭😭😭","-1"
"chaeromark","kuota gue masih sisa segini sampe jam 23.59, sayang kebuangnya banyak banget.. sebenernya gue di rumah pake wifi jd data seluler gk selalu dinyalain, tapi ttp butuh kuota buat pas sekolah offline https://t.co/rFpEmzJij6","1"
"terkinidotid","Disdik Jamin PPDB Offline di Wilayah Remote Area di Sulsel Tetap Berjalan Profesional: Dinas Pendidikan (Disdik) Provinsi Sulawesi Selatan membenarkan jika tahun ini masih ada sekolah SMA di Sulsel yang akan… https://t.co/spIwE8yLp5 #Sulsel #Pemprovsulsel #DinasPendidikanSulsel","0"
"Rafi9021_","baguslah klo udh pulang, kirain bakal smpe malem lg.. semangats belajarnya detoyy @A_ChristyJKT48 🤗💙
weh udh sekolah offline masih ada tugas video jg? 😭
aku lg berdoa smg bsk ga meledak otaknya soalny bsk mapel mtk sm b ingg
sedangkan aku gabisa b ingg😭
#ChriStory","0"
"ariomalv","@SeputarTetangga karena 
1. WFH itu dianggap buruk karena mental kita terbiasa buru buru kekantor/kepabrik/sekolah biar ngga telat😬
2. budaya WFH ngga akan bisa dimaklumi karena datang fisik offline itu bisa mendatangkan uang tambahan dan “uang tambahan” 😶","1"
"mkdafi21_","Ciiiee sekolah offline @A_ChristyJKT48 🥳🥳
Semangat today https://t.co/KDOtD9J0KP","1"
"achietmokoginta","Latian online sama temen2nya walaupun udah sekolah tatap muka, kalo ada pr atau tugas apalan pianika dia sama 3 temennya vidcall nugas bareng. https://t.co/A30KuheQrU","1"
"SSuperTito","Anak-anak sekolah ,kuliah makin bodoh aja..

Offline /tatap muka itu penting untuk sosialisasi atau praktikum..

Mau aja dibohongin sales vaksin dan pengejar insentif vaksin. https://t.co/iU3hhS25Mg","1"
"saltedjaeramel","@1414yaa iyaaa skrg sepi bgtt karna udah pda sekolah offline gasii☹️","-1"
"dion_yulianto","@Fanda_A @rinurbad Paling kenceng konsumennya atk itu sekolah dan kantor mbak, pasti butuh pulpen, buku tulis, fotokopi dll apalagi udah WFO dan ujian offline","1"
"azraaaff","ni hp gue knp tiba tiba sakit sih ya allah mana bsk gue pat offline di sekolah harus pake hp🥲🥲","-1"
"devy2602","@AREAJULID Selalu seperti ituu~ Btw yg mau beli tas buat tahun ajaran baru balik sekolah offline ini rekomendasi ciamik nih

https://t.co/68knzCkfKP","1"
"faisalrosanto","hari ini semua anak sekolah sudah tatap muka, dan yg menarik adl skrg gak bisa bedain anak SMA sama anak aliyah.
untuk gak sekolah di masa skrg. apa menariknya coba?","1"
"gogogentur","@YogiManaLagi11 @andreayudias @tvindonesiawkwk Bisa jadi dilebih²kan.
Btw apa dulu pihak sekolah tidak mengecualikan beberapa murid yg tidak mampu supaya bisa masuk tatap muka disekolah.soalnya di beberapa daerah ada yg begitu.
Dan yg bikin heran apa sekolah tidak mau ngecek kondisi anak yg udah 1th tidak ikut pembelajaran.","0"
"pahamify","💳 Kartu Ujian💳

Biasanya kamu diharuskan untuk cetak kartu ujian untuk dibawa ke sekolah jika ujian kamu tatap muka.

Jadi, gak boleh skip untuk cetak kartu ujian &amp; bawa di hari ujian!","0"
"rudi_hidayt","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/fx05LvZqK8 Kader PDIP Bersama Puan","1"
"tribunjogja","PPKM Level 1, Disdikpora DIY Izinkan Sekolah Tambah Durasi Jam Pembelajaran Tatap Muka https://t.co/k0NVkBsJEM","1"
"xxkenmx","@najwanjani loh baru mulai sekolah offline nder? aku dari taun kemaren udah sekolah offline","1"
"silvia_rahmawti","Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/hnQV26bPG6 #FestivalKopiTanahAir Puan Peduli Petani","1"
"xlhomeid","Walau sekolah dan kantor sudah mulai kembali offline, XL SATU FIBER tetep bisa nemenin kamu!","0"
"praomk","uas offline
kok enk yang lain online. Males datang ke sekolah etdah","-1"
"mediaindonesia","SEMUA tingkatan sekolah di Kabupaten Bandung Barat, Jawa Barat akan melaksanakan Pembelajaran Tatap Muka (PTM) 100 persen mulai pekan depan. Keputusan tersebut seiring dengan telah turunnya kasus Covid-19.  https://t.co/xAlO0ztwO5","1"
"ariffsetiawan","ya wajar si kalo edtech mulai goyang, lha sekolah itu emang enaknya tatap muka ko’

apalagi anak-anak, pengalaman buat sosialisasinya ga bisa tergantikan 🥲","1"
"kthnamyunki","@bunaALL Nangis banget keinget udah mulai sekolah offline dan ibuk belum bisa beliin sepatu🥲 bismillah bunaa semoga rezeki huhuu
Sehat selalu dan lancar rezekinyaa bunaa luv u🥰 https://t.co/GeRNJoiFAC","-1"
"Mlkywaysie","Sekolah offline malah rasanya berpotensi bikin drop anjir. Makan mie bisa sehari 2x, jajan sembarangan, nugas dari pagi ke pagi, belum lagi minggu depan udah PAT yang materinya bisa gak tanggung-tanggung","-1"
"ziurzizii","@kuekeeju LOH?? BELUM OFFLINE? sekolah aku udah offline gradu nya...","1"
"ahennggg","@paimonfess pas lagi di rumah,, soalnya kan sekolah udah offline jadi ya buka pas udah pulang(itupun bentar kalo weekday). Coba menyibukkan diri dengan menyentuh rumput nder🥲🥲","0"
"Jeyjie20","@marklsyn @masalalujaemin @peuebb @judpiter PLSHHH INI WOII, GUE BARU SEHARI DENGERIN GLITCH MODE TRS BESOK NYA SEKOLAH OFFLINE EH TEMEN GUE NGERUSAK PENDENGARAN GUE JADI KAYA GITUUU","-1"
"vvinterdin","@tanyakanrl 1
13? or 14 gitu lupa

turun gara gara pertama kali ujian dari rumah, gue menjawab secara jujur tapi temen temen gue pada search di google jadi nilai mereka tiba tiba naik drastis😁 sedangkannilai gue sama aja kayak pas ujian offline di sekolah","0"
"chaoticfifah","@schfess oh ya! tapi kamu bisa banget ngandelin bimbel online yg lebih murah!!!zenius dan pahamify sangat membantu buat tryout dan materi2 gituuuu. aku lebih nyaranin ini drpd bimbel offline

kesimpulan:
*les itu bagiku WAJIB, karena materi sekolah ga 100% diajarin. minimal bimbel online.","0"
"graceforyou__","@subschfess nnt tes nya dipilihin tempatnya nder, ada yg di kampus ada yg di sekolah tes nya offline","0"
"pieceofjasjus","@bdngfess Kalo sekolahnya udah offline sih enakan jualan sambil sekolah nder, siga urang bareto jaman SMA sakola bari jualan gorengan sapoe beresih bisa meunang nepi ka 80k. Lumayan mereun jang jajan mah","1"
"mellaoii","@calxloml IYA NIHH MAKASIH RIEE😫 hoalah enak daring, aku rindu sekolah offline tapi bikin capek juga. Iya yaa besok kejepit banyak yg libur sih pasti","-1"
"sloppypoppy","@rifkka yg mandu ARTku yg bikin, aku belanja bahan2 aja. hehe.
skrg krn udah sekolah offline jd aku ga bisa bangun siang 😂 walau tidur malem tetep bangunnya hrs pagi 🥲","0"
"bontang_post","Semoga diterima di sekolah pilihan ya https://t.co/nOeOHarDfb","0"
"endorvins","Hehe, can't agree more. Gua jebolan SMA negeri. Waktu SBMPTN 2016, sama sekali gak bisa ngerjain Matdas karena gak pernah latihan soal, boro-boro inget materi sekolah.

SBMPTN 2017 subscribe Zenius + ikut bimbel offline buat TO, Matdas bisa konsisten ngerjain 6-10 soal. https://t.co/PdC8jbLz32","0"
"bisambiss","@Askrlfess halo kakk kebetulan sekolah aku bakal ngadain pensi offline tanggal 24 juni yang gs nya tulus dan masih ada yang lain nihh kak, kalau berminat atau mau tanya tanya bisa dm aku yaa kak 😁 https://t.co/FYPCrqPdgc","1"
"mrsyaille","hi moots, maaf bgt jarang updateee, udh mulai sekolah offline soalnyaaa, jadi jarang buka twitter 😔","-1"
"aglshafiraa","@schfess kalo offline oke hp, temenku kuliat liat ada yg wa temennya nanya jawaban. ga banget dah sekolah offline ngapain ulangannya pake hp","-1"
"akusyukakamu4","Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka di sekolah dengan tenang, #APBN2023UntukRakyat
Puan Solusi Bangsa
 https://t.co/ElU74Wze87","1"
"bilansnafsizha","Alhamdulillah sekolah anak sudah mulai diberlakukannya PTM alias pembelajaran tatap muka.
#KomunitasMerdekaBelajar #BergerakBerdayaBersama https://t.co/mLPnrEUYOP","1"
"ennyang_","Gue lupa bgt sekolah udh offline and genuinely shocked lihat mereka dimana mana kyk lho sekolah udh masuk offline?? Lho kok jam segini udah pulang?? Lho knp cafe isinya anak sekolahan semua?? Padahal dulu gue juga gitu wgwgwg","0"
"yellowpostitbro","believe it or not aku sejak 2 taun yg lalu udah bm bakpao ijo ini tp ga kesampean gara-gara sekolah onlen trus skrg udah offline eh ternyata di sma ga jual 🥲💔💔💔💔 padahal ini kaya jajanan wajib kantin sekolah 😔☝️ https://t.co/IavuWig4Ja","0"
"crustaseaa","kangen bgt demiapapun mandi siap siap dress up-make up-tipis tipis+parfume sebotol buat ke sekolah hiks hiks mau balik lg tp ke pas sma bukan kuliah yg offline oh no gue takut kalo itu","-1"
"Sky_lurr","Besok2 kalo ngisi form dibaca dulu kaya di sekolah ga diajarin baca aja, baca itu offline apa online. Lagi di indo kok bisa2nya ngisi form kaya ga ada rasa bersalah bgt. Btw Soodam cantik bet
#SECRET_NUMBER https://t.co/zj1wIBykXX","0"
"jawapos","Covid Melandai, Seluruh Sekolah Mulai Belajar Tatap Muka https://t.co/e0qdLCG51A","1"
"milkiimoon","@fasolaleedo aku offline udahann😭 ini lagi gabut se gabut2 nya
gaada guru, gaada kantin, gaboleh keluar sekolah","-1"
"kissuday","Jujur hutang puasa ku 1 hari lagi anjir, besok sekolah offline kagok gak sih kalo di nanti nanti gas aja lah besok walaupun menguji iman liat jajanan sekolah😭","0"
"besitigaen","di fyp aku sliweran sekolah sekolah udah pada event offline gitu kek classmeet, ikut seneng, tapi iri jugaa","1"
