tweet,label_sentimen
"@convomfs kalo offline tuh lebih ngerti materinya, bisa kenalan dan ketemu sama temen"" tapi semenjak sekolah daring 2 taun an aku teh jadi terbiasa tidur siang malah asa udah jadi keharusan kalo engga teh sok pusing, gaada waktu juga nyempetin weh 15 menit mah t_t",1
sp yg mrasa aneh liat anak-anak sekolah offline? saya,1
"@yourrJen @vancouever Eh tau gasih, sekolah ku libur lagi masa, padahal harusnya udah mulai masuk minggu ini, ehh karena byk yg daftar offline, kelas 11 dan 12 masih diliburkan, bahagia bangett",0
"@Rhaamz sabar vroo..
baru ngerasain sekolah offline di sma.. 🤭",0
manifesting sekolah full offline biar dapet loker 🙏,1
"@1836Rafi aku ikut bimbel offline tp belum mulai krn buat kls 12. tapi dr kelas 11 awal aku ikut les private online gitu lewat zoom dan supeer work di aku. 

jarang bgt belajar dr yt, paling cm buat olim aja waktu itu. kalo mapel sekolah aku lebih prefer buka ebook dari direktorat sma 😸😸",1
"Udah tahap akhir bgt sebetulnya tinggal dikit lagi
Tapi mama sakit
Nino sakit
Sammy udah mulai sekolah full offline
Yuk bisa yuk ndiii🤍🤍💪💪💪",1
@collegemenfess apa nya yang gimana nder? yaudah sama aja kaya sekolah offline,1
Sekolah offline bikin stress anj,-1
"‼️ PENGUMUMAN GA PENTING ‼️

Berhubung aku lagi sibukkkkk bgtzzz bbrpa hari ini, karena sekolah aku udah full offline. terus besok juga ada kegiatan mpls dimana aku jadi ketua panitia yang buat aku sibukkkk++ belakangan ini. JADIII aku close untuk dua hari ke depan yaaaa 🤩 —",1
"@virtuaIfess hawooo dedee!!! udh mulai sekolah offline ya? gimana sekolahnya? sini cerita sm kaka avail tgl 12-14 kok gamasalah klo km bakal curhat abt school palah Kaka seneng bngt, soalnya mau sambil nostalgia hehehe pasti seru. nanti km bisa live report apapun kegiatan km di skull kok, 
—",1
"ini kalo semester depan gue magang, adek gue sekolah offline, bokap kerja, langganan wifi rugi ngga sih ... mayan 230k/bulan. kepakenya sore - malem doang dan cuma adek gue juga yg make😭",1
"Ga kebayang gimana rasanya anak yang pulang sekolah masih bimbel offline, sekolah sampai sore aja udah loyo.",-1
"Hai gamersss, gimana nih hari pertama kalian masuk sekolah lagi?😆

Sekolah kamu sudah mulai offline atau masih online?

Mimin harap apapun kegiatan kalian, tetep jaga kesehatan ya💜

#Skinuphoria 
#MeraihImpian",1
"@herstudyacc hai kak za! makasih buat GA ini, semoga rezeki kakak lancar dn dimudahkan segala urusannya 🤍 alasan aku ikut adalah untuk mendukung pembelajarku dlm mempersiapkan kuliah tahun depan. aku blm kesampaian buat bimbel offline dan aku merasa sekolah blm cukup utkku. thank u! 🥰",1
"Ini lagi pertanyaannya, tadi dibahas disekolah. Jujur karena lama sekolah online, jadi takut sekolah offline (enggak punya banyak interaksi sosial karena dirumah terus) jadi ended up mikir nggak bakalan punya temen kalau offline. https://t.co/jtoKRdvXcH",-1
Cara naikin nilai pas sekolah offline gimana ya,1
@clinvbarton alasan kenapa aku pengen buku itu karena aku sekolah di SMA swasta yg gak favorit (sampe sekarang aku masih ngerasa takut karena kemungkinan aku gak bakal lolos snmptn karna jejak alumninya jg masih terbilang pas-pasan. aku juga gak bakal les offline karena biayanya terlalu mahal,1
@novembershow jadi takut sekolah offline 😔,-1
"@tanyakanrl Biasanya kalo yang punya temen sih pengen lama-lama, libur pun tetep bilang masuk biar dapet uang jajan. 

Tapi kalo ga punya temen samsek, rasanya kayak cepet capek, pengen cepet-cepet pulang.

Begitu sih, apalagi udah kebiasa sekolah online, jadi pas offline mager(?)",-1
haiii yg udh sekolah offline gmna sekolah nya,0
"@NdrewsTjan waktu les cuma 2 jam, materi sekolah jalan terus.. pandemi, skolah offline ga jalan 2 taun ... ortuny? sibuk sendiri...
ank yg jd korban 😢😢",1
"@LightFu17 Gak dibolehin keluar ponpes kecuali jam sekolah, jadinya aku juga gak bisa ikut bimbel offline... Buku² di perpustakaan sekolah aku juga nggak lengkap.
Jadinya buku emang jadi satu-satunya pegangan aku... Kalau aku menang giveaway ini, bukunya pasti bermanfaat banget 💐",1
@iiluvwon_woo wkwkwk mangat sekolah lgiii (dan gweh akn mnjalankan ospek offline yg mengewrikann👹),1
@A_ChristyJKT48 @S_AshelJKT48 Btw ini kak toy sekolah offline?,0
Dah mulai sekolah offline ya?,0
"@rydeell Alasan kedua karna aku tinggal di pesantren kak. Gak bisa ikut bimbel online /pun offline, karna di ponpes ku gak boleh bawa hp / laptop jadinya gak bisa ikut bimbel online. Juga gak boleh keluar area ponpes kecuali jam sekolah, jadinya juga gak bisa ikut bimbel offline. Cont—",0
yallah kok gue takut mau sekolah offline ya,-1
"Sekolah sudah mulai offline, jangan lupa servis motormu terlebih dahulu agar berkendara selalu dalam keadaan Aman dan Nyaman😁😁

#AHASS
#ServisPastiDariYangAhli
#KembaliSekolahBersamaAHASS
#ServisDiAHASSUntuk100%KualitasHonda https://t.co/Z7wkJ6MNCd",1
"@kapkivoc kirain gue aja yg mikir begitu. setidaknya 10k harus disisihkan setiap hari dan ini cukup wow apalagi u/ sekolah offline lol aku rasa mereka dari keluarga mampu. ibarat kata lu offline aja dpt uang jajan segitu byk, apalagi online? tapi tetap salut jg mau nabung apalagi u/ kurban",1
"@Rafilsafat Yg kamu lakuin sama ama temen saya, bedanya dia langsung disekolahan gak di sosmed. Banyak demo yg dia galang disekolah krn kebijakan aneh sekolah. Bulak balik dipanggil BK, gak gentar.

Buat kamu, semangat, mungkin perjuangan kamu bisa dirubah dg cara offline dl.",1
"Dua hari lagi anak gw masuk sekolah. Ini kali pertama dia merasakan sekolah offline. Sebelumnya, setahun ini dia ikut KB di SMM, full online.

Gw lagi mikirin semua hal. Apakah dia bisa bangun pagi, mandi lalu sarapan? Apakah datang jam 8? Apakah dia bisa fokus ikutin gurunya? 😅",1
"Ini juga yang ngantor offline atau sekolah nya udh mulai offline, tolong bantu isiin kuesioner nya yaa:
https://t.co/y2zMhiGDEE https://t.co/F22JbfVWR3",1
"@schfess JAN SAMPE SEKOLAH W MPLS OFFLINE, PLIS TRAUMA SURUH CARI TTD SMP",1
"Eh hr ni sekolah offline ya? Baru nyadar, jalanan pada macet td",1
kalau sekolah offline 100% padahal gua mau pasang fake nails gmn yy,1
APAANSIH MINGGU DEPAN UDH DUNIA SEKOLAH OFFLINE,1
@asdfghjkochenk sekolah offline semakin membuat kemacetan ternyata yaa,1
Seru banget ngelihat anak-anak yg Hari Pertama Sekolah udah bisa kembali offline.,1
💙 permainan offline/mainan apa yg dulu beken semasa kalian sekolah?,-1
"Hari ini hari pertama adek masuk sekolah offline setelah sekian lama online
Tadi pagi gugupnya sampe huek huek mau muntah katanya
Ahhahahaha
😂😂😂",1
Anak sekolah uda pada offline ya,1
"@A_ChristyJKT48 selamat pagi dd yg udah kelas 12, mangat sekolah offline nya~",1
"@A_ChristyJKT48 Paaggii.. sekolah offline nih? Kamu gimana, udah sehat badannya? waduh Lt4.. lumayan jugaa naek tangganya.. capekk.. ☹️",1
morning moots! yang mulai sekolah offline semangat yaaaa🫶🏻🫶🏻,1
"hari ini agak syok kok jalanan rame bgt dan kebanyakan diisi orang berpakaian seragam sekolah, dan baru ngeh ternyata hari ini pembelajaran offline udh dimulai. gilsssss semangat din sehari2 akan dipenuhi pandangan seperti ituuu, krn selama setaun ga pernah jumpa yg gituan soale",1
Hari pertama sekolah offline yg tidak membawa hp😩,1
"@icheisse Alhamdulillah, terima kasih kak. Saya (akt 23) mau buku Wangsit Fisika dan Biologi karena saya belum punya sama sekali buku latsol UTBK tahun terkini, dan belum ada kepastian saya ikut bimbel offline. Saya belum terlalu mendalami saat sekolah daring mapel tsb. Bismillah.",1
"“udah di sekolah di blabla tuh harusnya begini” lu gila mau hasil instan? lo kira dengan naro gue di “neraka” itu selama 3 tahun; 10 bulan offline, sisanya online. bakal bikin gue berubah gitu? ya ngga anj, bahkan sblm gue masuk itu skola, gue dah benci setengah mati sama luuu",1
"@A_ChristyJKT48 apalagi uda mulai sekolah offline kan, bangun nya kudu pagi biar ga telat #AdikImpian",1
"@schfess Aku lebih ke gak pernah ngerasain bimbel offline sih, makanya kelas 12 ini bela-belain ikut bimbel supaya bisa ngerasain suasana belajar selain di sekolah, kan kl di kuliah gak mungkin ada bimbel skshsj",0
"Yh oke lah hari pertama kelas 7 aku ga masuk, dan terulang lagi hari pertama kelas 12 ga masuk:) padahal aku blm tau rasanya hari pertama sekolah offline di SMA",1
"[cm] yang blom pernah make up samsek waktu sekolah dulu, nanti pas offline make up-an ga? Sender ga pd huhu",1
"pendidikan tuh manis di kenang, pahit di ulang. puas puasin dah tu sekolah mumpung udh offline juga. ya belajar ya main, banyakin momen bareng temen, rekam setiap hal, dan foto apapun yg menurut kalian pantas di abadikan. karena masa itu ga bakal ke ulang lagi, jgn sampe nyesel.",-1
"besok hari pertama Ayaya sekolah, niat hati ingin nganterin anak dan nungguin sampe dia sls sekolahnya, apa daya jam 9 ada meeting offline sama Direktur. Maafin Una yaaa Ayaya, Ayah, Una padamuuuu~~",1
"jujur blm siap sekolah full offline lagi balik jam set4, trs langsung les.. 😔🙏🏻",1
"@jtaeyongn bsk sekolah 100% offline, takut sosialisasinya",-1
"masuk sekolah masih 2 minggu lagi, eh besok udah mulai les offline 😔",1
"WOAKOWJAOWK passss jaman offline bgt ini sampe jam 10 malem masi pake baju osis, pulang les makan selalu ditanya ""pulang sekolah jam brp dek?"" huffff eskyusmi ap tdk liat muka ku spt jombiiiiii https://t.co/fkQtz5VCOc",1
Persiapan masuk sekolah offline nih gaes https://t.co/1kLE7MdzIj,1
"kalo sekolah udah ga panik offline soalnya udah biasa dan kenal semua, ini les pertama kali offline temen sebatas liat di zoom aja on cam kadang doang, mana pada misah misah kelasnya yang tadinya sekelas",1
takut bsk pertama kali nya masuk ke sekolah offline…,1
"Guys, aku besok sekolah full day 😕😕 
Jujur aku belom siap kelas 7 &amp; 8 online (kelas 8 50% online, 50 % offline)🧍🏻‍♀️🧍🏻‍♀️",1
snakjaskzizhdy blm siap sekolah offline,0
tanggal berapapun kl dasarnya emang udah nyaman sekolah online bakal selalu kerasa gak enak balik sekolah offline https://t.co/C7MH6A4aFZ,0
@omiiroz Eh? Sekolah udah offline?,0
@slchcn cpt sekolah.. gw pernah ospek dan kuliah offline,1
"@schfess kalo sepatu ga pernah beli online, selalu offline store soalnya size gw gede wkwk, andelan gw ke Payless atau ke sports station start 200-300k, sepatu sekolah dulu SMP pake Tomkins awet 3 tahun nder, kalo SMA tiap naik kelas ganti soalnya pake pantofel dan lokal brand udah cakep",1
"besok sekolah gua mulai mpls, gua iri sebagai siswa yang tidak merasakan mpls offline. karena kata kakel, mpls offline adalah salah satu hal terepic yang harus dirasakan. setau gua ada 3 yang harus dirasakan, mpls, porsip, stulap.",1
"@schfess Langsung di offline store, saya beli merk diadora yang hitam sama airwalk. Soalnya kalau online ngeri ngeri kecuali yang dari official store nya, terus juga enak beli offline soalnya kemaren disuruh lagi nambah beli sepatu putih sama pihak sekolah.",1
"Takut sekolah offline full day ✖️
Takut bocor di sekolah ✔️

🙂🙂🙂",-1
"Wih besok sekolah offline sampe sore😀
Kek wadoww biasanya pulang sekolah jam 12 bisa makan nasi terus santai² terus tidur siang bentar, sekarang udah kembali ke siklus kehidupan yg sesungguhnya gabisa tidur siang lagi wkwk
Tp gpp, capek tp kan worth it (bisa paham materi)🤩",1
tetap happy kiyowo wlau besok dh masuk sekolah offline,1
"Mau nanya deh
Kalian yg sekolah &amp; kuliah offline atau online?",0
"“Kamu gausah tidur siang, besok udah sekolah offline. Biar ga begadang, kamu besok bangun subuh, sekalian sholat di masjid”😩😩😩",1
"@icheisse Jadinya gak bisa ikut bimbel online. Di ponpesku juga gak boleh keluar ponpes kecuali jam sekolah, jadinya aku gabisa ikut bimbel offline juga... Buku2 di perpustakaan sekolah ku juga gak lengkap kak...",0
"INI HP AK SM TMN TMN KU KNAPA PADA RUSAK SMUA PLS, pdhl ntr lagi sekolah offline😩😩",1
"@halcyo0n Jadinya aku gabisa ikut bimbel online (inipun main hp pas liburan doang kak)
Kalau di pesantren gak dibolehin keluar ponpes kecuali pas sekolah, jadinya gak bisa ikut bimbel offline. Dan juga buku di perpustakaan sekolah aku itu gak lengkap.",1
takut bgt tinggal seminggu lg masuk sekolah trs udh full offline 😭,-1
"gue? sekolah iya,kelas 12
kerja offline iya ada usaha ada hasil
kerja online iya
-nge admin shopee orang
-nge admin go orang
-nge admin usaha offline yg pemesanan lewat online
-skrng lgi mau rintis usaha online lagi",1
Moots aku izin ngak jbjb banyak” lg yaa soalnya udh mulai sekolah offline 🥹🥹 https://t.co/NmSqDrKfwu,-1
https://t.co/onMThY8Cel mengusung konsep blended learning (pembelajaran offline dan online) dengan beragam program di berbagai jenjang pendidikan https://t.co/POwOMNNw7i,0
"@sbmptnfess Eiger tas dari SMA, masih bagus soalnya sekolah offline bentar doang",-1
@schfess kalo sepatu sekolah selalu offline kyak carrefour atau tko sepatu. kalau sepatu buat jalan2 biasanya online,1
"Kalo di sekolah-sekolah lain tuh kelas 12 udah diringanin sama yang namanya tugas-tugas, beda lagi ceritanya kalo di sekolah gue. Tugas akhir makin banyak, yang bikin gue dan temen-temen stress banget. Pembelajaran juga kadang offline, kadang online. Pusing banget dah.",-1
"@pejuangfebui Jadinya juga gak bisa ikut bimbel offline. Buku jadi satu² nya pegangan aku sekarang kak, perpustakaan di sekolah juga bukunya gak lengkap... Kalau aku menang giveaway ini, bukunya bakal berguna banget buat akuu...",1
"@pejuangfebui Keluarga aku keterbatasan biaya untuk beli buku nya. Aku juga tinggal di pesantren jadinya gak bisa ikut bimbel on/offline. Kakak tau, di ponpes aku gaboleh bawa hp ataupun laptop, jadinya gak bisa ikut bimbel online. Terus gak dibolehin keluar ponpes kecuali kalau pas sekolah—",1
sekolah offline tbl tbl,0
Kalian besok sekolah offline pada pulang jam berapa??,1
era butter dynamite be w tu rajin²nya streaming pas ptd gue ke distract sekolah offline sampe bulan² kemaren😔 SORRY AKAN AK TEBUS,-1
@icechocolette sebetulnya rg tuh agak ngebosenin pengen ikutan rg offline nya cuma biaya nya setara buat aku sekolah 3 tahun😭,1
"Wkwkwkw generasi jadul baru digamparin pas ospek aja berasa mentalnya kek keluaran krakatau steel. 
Gw gen milenial tapi gw salut liat generasi bawah gw. Ngebayangin sekolah/kuliah pas jaman pandemi, mesti offline aja stress banget, ga kebayang yg mesti jalanin.",-1
@happier_o tertawa dulu sblm menangisi sekolah offline,1
"Save duls buat kuliah offline

Cek Tas Polo Hiero N64022 Ransel Sekolah Wanita Backpack Casual Tas Punggung , (Free Gantungan Tas) dengan harga Rp110.000. Dapatkan di Shopee sekarang! https://t.co/EMdMYjsTjk https://t.co/VZf1IzAGz4",0
"rumor nya sekolah gw suka ada razia hp dadakan klo udh offline, gmn y cara mnyembunyihkan twitter ku enih",1
"Tips kalian belajar nya itu jam berapa aja si? Apalagi nanti kan udah mau sekolah offline, yang bisa aja pulang jam set 4. Yukk, share♡!",1
@suneo138 Masih semangat Mak nyari rezeki online/offline..maklum anak 4 Mak  ngejar biaya sekolah...,1
@studynaxx alhamdulilah btw sekolah ku juga offline naj,0
YEAAYYY LUSAA UDAH KELAS 9 🥳🥳 tapi sediiihhh bggttttt gasii masuk sekolah ngga ada kakak sksksjjsjs :((( KENAPAA SIHHH OFFLINE NYA TUH TELATT BGTTT 🤯‼️,1
"@schfess sma 450-600 pas offline, kadang bisa lebih kalo ada kegiatan sekolah",1
Saatnya bikin thread progress selama sekolah offline [agk tkut tb² udh kls 12]😣,-1
"@ayankageyama @schfess Oalah, aku kuliah di depok punya temen dari bogor pulang pergi cape banget katanya pdhl kita kuliah offline ga setiap hari. Coba deh negosiasi ke bunda kamu takutnya km malah jd capek dijalan kan sekolah pasti lebih lama trs setiap hari goodluck yaa",-1
"Paling gue stresnya krn sekolah online, sedangkan gue butuh bgt sekolah offline biar ga ngang ngong aja",-1
"@Mah5Utari Nitip jualan. Makasih.

Masker KF94 transparan cocok buat kaum yg takut buka masker tapi pengen wajah tetep kelihatan. Cocok buat sekolah/kuliah offline, nikahan offline, dan pacaran offline.

Link produk di rep pinned post. Rating&amp;jumlah terjual organik.
https://t.co/ukv5pwE7l1",1
@onIeemrk no reading comprehension no critical thinking no nothing malu kalo udah kuliah/kerja masih kek gitu. kalopun minor sekolah juga sekarang udah offline tapi masih bodoh aja lagian rewel amat noh sana kirim truk lagi,1
"gais mau tanyaaaa, kan aku pulang sekolah jam 5 sore yaa, nah ada ga bimbel offline gitu yg kelasnya malem ajaa, aku pertimbangin go ama inten tp start nya jam 4.30 😭😭. kalo kek brain academy (ba) gotu ada ga yaa kls malem nya??",1
"@convomf Samsul A32 nder, dah bagus itu speknya buat anak sekolah, buat buka dokumen"" udah oke banget, no ngelag"", kalo bisa ambil ram 8.  tapi nambah dikit lagi sekitar 300-400rb, cari di store offline aja.",1
"@sbtcon kayaknya sih dari ngumpulin uang jajan sekolah gitudeh. Kan udah mulai offline, jadi tiap hari biasanya dikasih uang jajan, nah beberapa disisihin buat jajan pisi.",1
"Dulu juga pas lagi down banget karena sekolah offline, gak bisa ketemu temen tugas banyak, to tiap hari lagu lagu taem sama shinee tuh yang nenangin banget, Dan sekarang gue nyadar kenapa gue se emotionally attached itu sama taemin dan shinee",-1
@sbtcon dulu aku pas masih minor pas awal jajan kertas itu waktu jaman masih konoha awal jadi tiap sekolah offline atau daring sehari di kasih 10k aku simpen uang nya buat jajan kertas😭😭,0
@wandver alasan kenapa aku pengen buku itu karena aku sekolah di SMA swasta yg gak favorit (sampe sekarang aku masih ngerasa takut karena kemungkinan aku gak bakal lolos snmptn karna jejak alumninya jg masih terbilang pas-pasan. aku juga gak bakal les offline karena biayanya terlalu mahal,1
mana sekolah udah offline skrng jadi ga bisa selesai nugas nonton anime wkwk,1
Gue penasaran mpls offline sekolah gua kek apa y,1
"nanti pas udh sekolah offline kira kira jadwalnya gini
bangun - sekolah - ke ef les inggris - belajar - tidur
kata papap ""udah di uph karawaci aja ya ambil kedokteran atau HI, jadi gausah nge kos. murah jadinya"" actually gw mau di ciputra or binus",0
@joonghyiuk semangat rex. tapi kalau di sekolah ku sudah pasti offline hahaha,1
"Alat Tulis yang harus di siapkan sebelum sekolah/kuliah offline🤩🤪

~ a thread https://t.co/VPhyq04Yck",1
"@dxthxdr Aku juga anak pesantren yang gak dibolehim bawa hp/laptop jdinya ga bisa ikut bimbel online/offline karna emang gak boleh keluar area ponpes kecuali pas sekolah. Jadinya buku cmn pegangan aku. Kalau aku menang giveaway ini, bukunya bakalan bermanfaat bangett!! 
Terimakasih, kak💐",1
@aayamessimp bener!! jadi pas awal offline masih ga kenal area sekolah,1
"@neairansn hah serius khhhh, tp sekolah nya offline kan?",1
"Bes kalo di layar nya udah muncul kaya gitu, yang diganti bagian apa dan harus budget berapa? Ini hp hibah dari teman karena kasian liat aku struggle sama adek aku pas sekolah offline 😭😭😭😭 https://t.co/RxN0bl3oXU",1
"hi all aku kayaknya bakal kinda active disini soalnya udah mulai sekolah offline,  kalian semangat yaa yang sekolah juga 🫶🏻",1
gasabar bgt sekolah offline full sampe sore punya temen sekelas baru yg pastinya gaada yg ngeselin sama sekali!!!!!😆😆😆😆,1
akt 25 terakhir kali sekolah offline jadi utas eh skrg pertama kalinya offline jadi utas lagi TOLONG AK BLM PERNAH NGERASAIN JADI AGIT FULL SETAHUN OFFLINE MASA UDH JADI DEKEL LAGI SIII,1
"Sekolah sudah mulai offline, jangan lupa servis motormu terlebih dahulu agar berkendara selalu dalam keadaan Aman dan Nyaman

#AHASS
#ServisPastiDariYagAhli
#KembaliSekolahBersamaAHASS
#ServisDiAHASSUntuk100%KualitasHonda
#tsdtriomotor https://t.co/zn5MFnLisQ",1
@cheolcimol oh iya senin udah mulai masuk yaa :o klo aku hari ini ke sekolah buat daftar ulang sama ambil buku!! btw kamu mpls nya nanti offline apa onlineee?,1
"@abangbacon gpp dip dinikmatin aja kelas 12nya mumpung offline, ky skrg gue jadi kangen sekolah😭",1
"@schfess online nder. terus tugasnya dipost di ig 😭 disuruh ngapalin mars sm hymne sekolah, trs dipost d ig gitu tp ga aku lakuin 😔🙏🏻 selain itu si materi-materi lewat zoom gtoeh. grup kelasku jg rame bgt, tp pas udah offline malah jd sepi 🥹",0
wadu wkwk aku agak sibuk yaa buat rl sama fangirl an dari mpls mulai kegiatan di sekolah baru belum udah offline sekolah jadi pasti sibuk terus jangan lupa healing 🥰 sibuk nonton drama sama varshow karena akhir² ini lagi banyak yg seru. dan paling penting support doyo &amp; 127 !,1
Janji gak k-tra k-tir kalo sekolah offline full ampe sore? 😔🙂,1
"@jaeminsz_ sama , tos dl 🤝 , aku beatbox sama persanrioan ku skip 🤣, ya gmn ya sekolah dah offline gabisa 100% ke kpop duitnya",1
"@samsulrijal098 Bismillah, mau beli laptop pls butuh banget buat sekolah walaupun sekolah udah offline tapi masih butuh😔 ya semoga kali ini beruntung, terimakasih udah berbagi semoga rezekinya selalu berlimpah, Aamin🙏🏻💗",1
"@byunlovy JUJUR SAMA SI LAKKK. SEKARANG KALO EXO UPDATE GUE GATAUUU, TAU""BIASANYA ADA YANG BIKIN KONTEN DI TT, NAH ITU BARU TAUU. EMG SEKOLAH OFFLINE MEMBUAT BANYAK ORANG REST SIHH😩😩😩😭😭😭",1
"hari ini lecturer gue cerita hal yg bikin gwe sedih + jadi kangen masa masa masih sekolah offline dulu, memoriesnyaaaaaa:((",1
“persiapan sekolah offline minggu depan… gak kerasa ya aku udah jadi anak SMA” https://t.co/97KetoYXlw,1
@utfess Tempat ujiannya nder. Kan kalo offline biasanya di sekolah sekolah gitu ujiannya,1
@convomf sekolah offline/online,0
"@bismillahrichh Gak diijinkan keluar ponpes kecuali sekolah jadinya gak bisa keluar untuk ikut bimbel offline. Jadinya cmn buku sebagai pegangan aku. Kalau aku menang giveaway nya, bukunya bakal bermanfaat bangett kak.
Terimakasih banyak ya kak! ^^",1
"@bllprmsty Gak dibolehin keluar ponpes kecuali pas sekolah jadinya gak bisa ikut bimbel offline. Jadi emang jalan keluarnya cuman buku untuk pegangan aku belajar (main hp nya pas liburan doang) jadinya kalau aku menang giveaway inu, bukunya bakal bermanfaat bangettt kak. Cont—",1
"@schfess Offline, kadang gue aja bingung gue sekolah di sini atau di sekolah gue",1
@KangStarling_ @txtdrbekasi bekasi udh bisa offline ya sekolah?,0
https://t.co/onMThXQt0d mengusung konsep blended learning (pembelajaran offline dan online) dengan beragam program di berbagai jenjang pendidikan https://t.co/POwOMNvmTa,0
"@sbmptnfess mulai dari waktu, tenaga semua saya pertaruhin buat utbk. ortu saya ada usaha jualan, jdi sepulang sekolah jam 1 (btw ini sudah mulai offline ya) saya bantu ortu dulu smpe sore jam 6, setelah itu ikut les dan belajar. bahkan kadang ngerasa kurang waktu banget buat bljr karna",0
"@schfess Offline, ril kayak sekolah sih nder.",1
"#JamIstirahatCocobit nih! Curhat-curhat yuk?? MinCo mau denger dong, apa sih yang bikin kalian seneng kalau sekolah offline? Curhatnya jangan lupa sambil minum #FruitaminCocobit yang #SegarBerkonten ya! Cuz~ https://t.co/L8rAMSUSw8",1
"offline,karna lebih kerasa feel nya,kalo online kek lagi libur sekolah https://t.co/Wc2PomdcLL",0
Sekolah kalian udah pada offline kah?,0
"@convomfs Di kantin sekolahmu dlu makanan paling recommended nya apa?
Klo jm kosong biasany ngpn?
Prnh nobar pkai layar lcd di kls ga?
Ada guru galak ga di sekolahmu?

Wkwk lupa deng kbykan offline ya sekolah tahun2 sblmnya",1
"@schfess Dulu pas smp mpls offline aku iseng nanya aja asal sekolah mana trs nama nya siapa, pokonya banyak nanya. Kalo pas online gini coba buat aktif di grup atau aktif pas zoom jadi ntar temen banyak yg ngenalin dan kita nya juga bisa kenal sama mereka.",1
Sekolah pasar modal offline #mncsekuritas #mncsekuritaspangkalpinang https://t.co/ckqavO4chu,1
"@schfess Aku masuk SMA angkatan 20 dulu online mplsnya, sama kakel suruh bikin video sama nonton penjelasan guru2 di yt. Kalau offline gak tau Yaa mungkin keliling2 sekolah sama banyak2 dapet sosialisasi",1
ini sekolah offline bener bener offline dah kek yg RUAMEEEE,1
Sekolah offline 😭😭😭😭😭😭😭😭😭😭 Oh God,1
"senin pagi ini jalanan komplek rame bgt udaa full offline semua sekolah, i miss go to school w uniform",1
Anjay sekolah dah offline depan rumah gua rame bgt wkwk anak sd pada berangkat sekola,1
"mau skola offline uga tp ku homeschol, ku hrs ke dom sekolah ku dlu bru bs offline tp nda tau kpn😔☝️",1
Kalian sekolah nya online/offline? Udh fullday?,0
"@bogipratomo @yusufgunawan Hari pertama masuk sekolah dok, udah mulai offline semua",1
Tmi tapi akibat udh bukan anak sekolahan lagi jdi gatau samsek hari ini kalo anak2 sekolah akhirnya masuk full offline lagi wkwk,1
"wah sekolah sekolah udah mulai offline ya, dijalan jadi rame banget.",1
"Sekolah udh pada offline ya? Seneng bangett banyak yg lewat anak sekolahan, jadi pgn sekolah lagi:')",1
"pas awal kerja di rs 2020 kan sekolah online tuh, jadi sepi jalanan pas otw kerja, skrg dah offline asssliii rame bangettt aaaaaa 😭😭😭",0
baru sekolah offline jgn byk lagu dh https://t.co/pYeWI6vYlY,1
"pemandangan senin pagi ...
met sekolah yaak, balon balonnya menandakan adanya kehidupan masa orientasi siswa offline tahun ini 😍
jiayou! https://t.co/lhxmZnfDCl",1
"sama bgt 😩 cm ngerasain yg bener bener sekolah 1 taun doang di kls 10, terus 2 tahun online mulu, kls 12 smt 2 sempet deh ngerasain offline sebulanan doang tapi ya rasanya bedaa 😔💔 https://t.co/zU7RBdr43U",1
"@schfess tapi kadang guru bk tuh suka bgt gosipin anak muridnya ke sana sini tauu eh tapi gatau sih guru bk di sekolah mu gmn nder, klo kamu ikut bimbel offline gitu, lebih baik konsul di bimbel sihh",1
"@lovetostudys Sy yg daring bilek ༎ຶ‿༎ຶ
Plisss nikmati sekolah offline kalian
Karna daring sngd menyiksa",0
"@schfess Sekolahku dulu sebelum ada coronces mulai jam 6.30, balik jam 3.15 nder. Kelas 12 mulai tambah les jadi mulai jam 6.00 pulang jam 17.00. Kyknya emang standarnya segitu nder, ini sender kaget ya sekolah offline?",1
@fioredelcielo tp mak sekolah offline beneran bikin rai kusam ga se WKWKWK,1
"Kagen sekolah :( skrg udh offline lagi ya
.. kangen pulang jam 5.. kangen nungguin boncengan buat pulang... https://t.co/g3FoAOMQSG",1
"jam 4, semangat yang sekolah. Yg mpls offline juga semangat",1
"@oopschildx @skyskyskyy0 @schfess Mjb iya kayanya pada kaget offline deh, aku sempet ngerasain sekolah setengah hari kemaren kls 12 pas pulang kaya ngerasa ini sekolah cepet bgtt?? terus yang biasanya gerbang sekolah jam 6.45 udh ditutup jadi lebih bebas jam 7-set 8 masih dibuka",1
masa gk pernah rasain sekolah offline sblmnya 🥲,0
"Guys kalian kenapa pada kagwt sekolah fullday gitu sih. Kan udah lama peraturan full day school, bahkan dari sebelum coronca. Kemaren ngeluh online mulu lopada, dikasih offline ngeluh juga. Hmm udah emang online kemana mana tuh udah paling enak. Presentasi gak degdegan",1
"@auleuphoric @schfess Tau manja manja bngt, dirumah paling rebahan doang.  2 thn kaga offline smpe lupa serunya sekolah smpe balik malem",1
Aku benci sekolah offline,1
"ini anak-anak yang baru sekolah offline terus kaget kalo pulang jam 4 sore, sebelumnya blm pernah sekolah apa gimana?",1
@schfess online salah offline salah bilang aja gamau sekolah 🤝,0
"@schfess buset ini base isi nya ngeluh sm jam balik sekolah dah... kmrn pgn nya offline katanya, skrg udh offline pd ngeluh, gimana si?",1
"@schfess Ini aku lakuin pas dulu sekolah offline,semanjak online malah ga pernah belajar alhasil drop semua assksksksk",1
