username,tweet,label_sentimen
ya_homie_ijat,"@schfess itu arusnya gede banget busett ga heran kebakar, kabel yg parallel ditengah itu ilangin coba.. untung ga percobaan offline, hangus ntar sekolah 😂",0
eonuland,"Kerja yang dilakuin online ada ga ya? Aku masih minor, baru kelas 10 dan offline. Kalo kerja offline / langsung keknya gabisa, karena bentrok sama sekolah, tugas dan les :(",0
ourjiels,malem ini gue nyoba ga ambil tidur jadi pas udah pagi langsung sekolah offline😉,-1
jeikeujeik,@ENHYPEN_members Kak besok aku sekolah offline 😭😭,-1
pwi_yo,udah baru baru ini pas udah sekolah offline https://t.co/1IO0GAFl6W,1
saranghaneunhoe,Lucu banget liatin anak remaja exciting besok dah mulai sekolah offline,1
pwi_yo,"lebih 5 WKWKKWKWWK NOLEP BAT YA GUA DULU, skrg gak karna udh sekolah offline https://t.co/aieWZg3im2",1
kyslovly,sekolah anya lucu bgt offline sebulan sekali,1
yjhcuddles,"@cutycheol aku miskin, belom sekolah offline gaada uang jajan WKWKKW🙈",-1
kimgyunie,kenapa harus sekolah offline sih kan aku malas bangun pagi😔🙏,-1
kyslovly,besok kalian sekolah nya online apa offline?,0
Isma_yuvindaa,@ninindyyy_ besok sekolah offline:(,-1
skiesgaze,Ngespace yuk @hyunjiniegf @Rxxdl_ Eh lu besok sekolah offline gak?? Kalau sekolah offline gak usah wkwk,-1
keyyouuu,"besok sekolah offline, trus foto ijazah. gpp deh, soalnya jadwal foto ijazahnya pagi, mukaku belom berubah jadi ladang minyak",1
kooriaa,dh tidur dulu bsok sekolah offline...,1
chocoasy,@jjevianadhy @jnandaradhy besok adek sekolah offline???,0
fallincrow,"hai, besok kalian sekolah offline or online 🤔",0
hopeutchx_,Besok sekolah offline dan aku mules rn:),1
cavvalljs,"dulu pas offline bangun tidur ku terus mandi, sekarang online bangun tidur langsung sekolah",0
shouuren,Ngedudel dulu sebelum besok stress dengan sekolah yang mulai offline sama deadline commission.. https://t.co/kYkR09zfOn,-1
seokjinie179,"Dari pagi tuh udah bantuin masak buat tahlil mama sama ayah terus siangnya zoom, angkat jemuran, nyapu ngepel, sorenya pergi buat nobat pas pulang nobar juga masih harus bantuin beres beres rumah nenek. Besok pagi harus nyuci baju segunung, si adek juga besok sekolah offline:)",1
vkookprple,@kth_official_ besok sekolah... offline,1
semuamembaik,via setiap cerita aku iya iyain aja biar cepet dahlahhh skrng uda sma ah gaseru jir kenapa aku telat sii nahloh skrng aku bingung mau curhat nct ke siapa. ngga sih lebih ke kayak enakkkk ga si dulu pas sekolah offline cerita nyambung sm chairmate. mianhae via🙏🏻😭,1
yoshilufiee,"engga, besok sekolah offline https://t.co/JKHf1vQ5s5",1
Juymilee,@lauvskyu Semangat fayy💪🏻 bsk aku juga sekolah offline:') kyu titip salam sama aku katanya kangen kmu https://t.co/JTdm6BECvw,1
itsleciii,"@Imyourbeeeee Kalo sekolah offline kan palingan capek punggung sama capek mikir, soalnya didepan layar terus. Kalo capek olahraga itu lebih bokin ngantuk, apa ya kaya lu buat sekedar bangun dari kasur sampe gaada tenaga terus mata sampe berat banget rasanya harus tidur saat itu juga",-1
dntmrhsz7,Besok mulai sekolah offline lagiii😀,1
aisydtzx_,"@giiegiw maless bangett, aplgi besok gue sekolah offline 🚮🚮🚮🚮💪🏻💪🏻💪🏻💪🏻",-1
sceulnery,Btw besok aku sekolah offline,1
stioru,"@schfess Pas sekolah SMA 350k / minggu subsidi uang jajan diluar sekolah 400k HAHAHAHA
Kuliah karena offline sih belum tau sebulannya berapa semoga dapet banyak dah 🤲🏻 pas offline cuman subsidi uang jajan 2 minggu 600k sama kuota 300k / bulan",0
iceminthoony,"@lobiotion Haha minggu kemaren aku udah offline 2 hari plus sabtunya ekskul capek bgt ternyata, keknya aku udah lupa gimana rasanya sekolah offline",-1
rriinnxc,"besok tuh
1. giliran gue yg sekolah offline 
2. tugas 2 minggu yang lalu belum pada kelar 
3. gue ngantukann
4. point nomor 1 https://t.co/g1XytlbDPU",0
ghibahbarengyuu,"Kgn sekolah offline kek dulu,, bilang nya sakit pdahal ikut tryout Akbar di sekolah Laen hahahaha",1
sheeerrylll,BESOK AKU SEKOLAH OFFLINE,1
nanaacuties,@jenoleeowner sekolah offline tapi selang seling,0
abelleseo,@jenoleeowner sekolah offline,1
jenoleeowner,Kalian udahh sekolah or kuliah offline gakk??,0
muffingvrl,ajg besok sekolah offline ajggg,-1
fullsun_mh,@atmajayaindraa Gw besok masih sekolah online dar minggu ini doang gw offline,0
ggirlydoy,"Guee tidur duluaan ya moots , besok sekolah offline jadi harus bangun pagii heheh good night mootss 💫😴",1
yeseophile,sp yg bsk sekolah offline cung✋🏻,1
hjunskylightd,"@bertanyarl alhamdullilah nggak gitu semenjak sekolah offline, jadi walaupun di luar rumah tetep bisa scroll tl hahah",1
KUR0BAKID,"@bluecloveren nggakk. mksdnya pgn sekolah dari rumah ke sekolah..ttp offline nomer 1 karena kalo onlen masuk kuping kanan keluar kuping kiri.......
BLMMM. yg kata waktu itu ada foto amuro pake baju kid tuh buat anime apa manga sih? sama DC juga dah rilis 100 volume ya?",1
kooadorable,"Aku pengen beli online streaming yang di LA nanti, tapi itu mulainya hari jum'at jam 10. Jam 10 masih jam sekolah belum lagi nanti sekolah kena jadwal offline 😭 hadu :(",-1
hppyfllsn,@bertanyarl Prefer sekolah online apa offline?,0
convomfs,menurut kalian kalo sekolah setengah online setengah offline gini enaknya bikin acara apa? 🤍,0
gasukamericano,TERUS BESOK GUE SEKOLAH OFFLINE,1
rrrCatcher,"duhh bisa gasi gausah offline gitu, mager banget gue besok sekolah ish..",-1
Lilina0127,@atmajayaindraa Iya aku sekolah offline,1
D1SYUUU0,"@Reikamiravh_ sekolah offline 😓😞😵😶🤕
bestie online 😍😝😋😎💗😻",-1
winxcityx_,@convomfs Lebih suka sekolah offline/online? Kenapa?,0
dxqacha,Bisa ga sih sekolah offline tapi kalo ulangan online😭,1
Gyozaa12,"Itu yang berharap sekolah offline, semangat belajar atau malak duit orang tua",1
garupdaa,"@futsabl cape bgt buset sekolah/kuliah offline, dari ketemu terbit ampe terbenam tu matahari",-1
juyelatte,"besok aku dah offline, kayaknya sekolah ku telat ga sih baru offline besok hahaa",1
maqkima,"@worstfu WKWKWKWKWKWK gua seminggu dua kali only sekolah jadi yah tiap minggu harinya ganti, gkpp bersyukur bisa offline 👍🏼",1
cutiiecityx,konteks : sekolah offline https://t.co/eLtEDKZZg1,0
staiymad,"kapan aku sekolah offline, di php terus",1
leriicrab,@tteonumochi baguss deh! aku jg baik 😁 iyaanie sekolah ku udh offline dri lama soalnya udh banyak tugas berceceran aosksjsjshsh,-1
bbaetiger,BESOKK KALIAN SEKOLAH OFFLINE APA ONLINE BESTIEE???,0
ssugalaxyz,"@sugga Engga, besok jadwal sekolah offline 😭",-1
ccornjay,Besok kalian sekolah online or offline???,0
ren_3to3,"@xrjniee sekolah aku dah offline, tapi akunya udh nyaman sekolah online☹️😭",-1
raarasj,"@convomfs bulan ini masih nder, nov/des udh ngak daring lagi, karna sekolah ku itu baru, jdi blum byk murid nya, jdi nya offline trs",1
ImLOover,@jiiejiiema Sekolah offline jink😤,-1
jessicharenata,"@desperadroo No offense … tnya aja, apakah ini efek anak2 sekolah offline yg ga taat prokes? Srba slh sbg ortu lbh enak anak ke sekolah, tp disekolah anaknya pd buka masker colek2an ingus",-1
sushistasion,"keseringan sekolah online, besok dah mulai sekolah offline tiap hari 😭😃👍 gk tiap hari juga sih",1
jiiejiiema,"run run besok senin 🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️
btw pada sekolah offline gaa? 🙀🙀",0
Naaajefff,Besok senin sekolah offline huaaa,-1
kerolshazwan,"Staff aku biasanya bebudak cuti sem atau lepas spm.

so member sekolah diorang kerap la dtg. so bila aku serve dengan ramahnya, muncullah beberapa soalan belakang aku.

""manager kau gay ke?""

kau mintak topup ngan aku, aku cakap offline",0
ty_mylover,Aku capek sekolah offline..,-1
berrychixu,"bingung, kalo sekolah offline enak si bisa paham materinya karena dijelasin langsung, tapi kalo online belajarnya bisa sambil duduk, rebahan, mau gaya apapun ya gapapa soalnya ga oncam👍 https://t.co/ujvn6B2Zoj",1
syfazha,"@BTS_twt Hai kak Yoon, aku kembali:) Aku lagi badmood banget gara2 tugas sekolah yang susah nya minta ampun, jadi males ke skolah nya juga, kalo tugas belum di kerjain tuh suka kepikiran terus, ada masalah lain juga yang bikin aku males sekolah offline, ya karena aku baru masuk SMK sama",-1
soobrngdns,@convomf Lebih suka sekolah online atau offline??,0
2Ipjm,aeh yang offline live stream tu time sekolah la weh😓😓😓😓,0
kepitring,besok sekolah offline plis akdgsksgsjs,1
hanibanisweeti,"besok harusnya aku sekolah offline, tapi malah diliburin😭",1
nnarnr,besok sekolah offline :),1
spicyb1tch,ya allah besok sekolah offline,-1
peachajj,besok ak sekolah offline,1
bangeunn,@liflousm IHH SAMAKK mana kalo sekolah offline gupek trus takut ada yg kelupaan,-1
morrenallyy,WOI BESOK SEKOLAH OFFLINE ANJIRT GMN INI,-1
morrenallyy,males sekolah offline tp pgn ktmu temen,-1
_nzrpcyy,"kapan weyy sekolah offline gaada shift""an???😩 gw pengen ngehapus semua materi,e-book, ama foto"" pelajaran yg di hp",1
syataroo,"@armyfess_ coronces nder. jadinya online, kan muridnya banyak jadi gak bisa ngatur semua kayak sekolah offline. gini deh hasilnya",0
gyukvn,AAAA BESOK GILIRAN GW SEKOLAH OFFLINE,-1
enpapillon,Mau keliatan keren gitu sekolah nya hybrid online offline tapi malah bikin pembelajaran g efektif,-1
baseumum,"bes kan aku udh masuk sekolah offline, tpi rambut aku di warnain gtu, tpi kok ga di marahin ya? kaget pas baru masuk knp guru aku ga marahin suruh ganti warna item😀",1
bebyhyunnj,Wkwkkw… bsk gue sekolah offline…,1
spootato,@bertanyarl alhamdulilah semenjak sekolah offline kuota sedia selalu🥰,1
oceancoenffl,gueee besok sekolah offline 😭😭 males,-1
rjchanyxw,besok sekolah offline ga?,0
pjmbuddy,@BTS_twt JIMIN AK TAKUT BGT SEKOLAH OFFLINE BSK....,-1
jwieSO2,"@yuksambes Nggaaa :((
Besok ke sekolah wawancara nyaaa, jadi offline
Terimakasih banyak yaaaa &lt;3 !!!!!!!!",1
Bunnylionleos,Lahh anak sekolah udh pada offline ya,1
flyphanyy,@y0uurssp IYA ANJIR MANA GUE SEKOLAH OFFLINE,-1
juyeonsure,besok kalian sekolah offline / online?,0
nqtsvmes,BESOK SEKOLAH OFFLINE ANJJJ,-1
dxqacha,@axxrra Bisa ga sih sekolah offline ulangan online 😔,0
djiscord,Senin bsok ada yang sekolah offline?,0
ailurosphilea,"yang bener aja... paginya sekolah offline, sorenya masih dilanjut daring :)",-1
rachelgheana,@liunaayy sekolah?offline aku udah sekolah offline,1
namkooksha,@jajkesim IBU NGARA MANA IJININ KALO OFFLINE. Smg sekolah gw offline sem 2 aja lah,1
luvmarkli,"Besok udah Senin aja, mana gue sekolah offline lagi. https://t.co/rP68DccauW",-1
bilaraaaa,AAAAAAARGH MANA PAS HARI KEEMPAT PTD ON STAGE AKU SEKOLAH OFFLINE,-1
ugmaamiin,gws inten offline sekolah offline😭😭😭,-1
pcarnamjoon,bts untung bsok w gk offline klo offline w kayanya di sekolah linglung,-1
oogabelooga,ponakan gw mau masuk sekolah offline omg😱,1
rarashioo,Waaaa besok saya sekolah offline 🤭,1
darkchovo,@convomfs Gatau gua dari awal SMA smpe sekarang blom ngerasain sekolah offline,0
nameisjoon,seneng ada streaming buat offline konser tapi kenapa yang hari terakhir 😭 aku sekolah hei yaampun mo nangis 😭,-1
rosefstvlsn,"sekolah offline bermula . gimana ya , tugas gue masih numpukkkkkkkkkkkkkkk",-1
Frilzzz,"Ko gua seneng bgt ya bsk sekolah offline wkwkw, karna untuk pertama kalinya sekelas masuk tp kelas misah 😢",1
nw0014592118,besok sekolah offline... sial,-1
iimperatrix,ya Allah...aku sekolah offline pas pelajaran mtk..,-1
mmthilldaa,"@oxzward semangattt chryss, enak kokk sekolah offline",1
21otwngambis,"@schfess aku sebenernya suka belajar, suka nyatat, suka interaksi sm guru pas sekolah offline. terus aku juga gapunya keahlian khusus nder, semua skill yg aku punya dangkal semua &amp; general bgt, jd menurt aku, aku perlu kuliah spya bisa nemuin spesialisasi aku dibidang apa cocoknya",1
caixbingie,kalian besok sekolah offline atau daring nie?,0
ErithaYohana,"Besok sekolah roster nya kimia pku pjok anjayyy gua blm buat karya apapun buat pku besok 
Gua blm siap sekolah offline gua udh terlanjur nyaman sekolah online",-1
stickjetZ,"Pertama kali bertugas offline sekolah minggu lagi, jadi perlu diabadikan.💐",0
jwisungiey,full sekolah offline 😐😐😐😐😐 btw malem,-1
inbrlynz,"besok senin hwaaa
mana besok sekolah offline, jadi petugas upacara lagi 😩✋🏻
kalian sekolah offline apa online besok ??",0
wonijay,"@Zizizeeeee @sbmptnfess Hai kak izin bertanya, kalo ikut lomba online gini memang sertifikat nya bisa dipakai ya kak untuk membantu snm? saya kira harus lomba offline dan diatas lomba antar sekolah. .",0
winterambutan,besok sekolah offline......,1
mafuyonama,siapa yg besok sekolah offline???!!!,0
ceceliabbs,besok sekolah offline lah 😭😭😭😭😭,1
Rylllfauzi,"@mychocohazelnut @diandraistifa_ Zaman itu hp itu mahal jaringan lelet juga, bisa buka google cuma di warnet. gue kan sekolah offline dari jam 7 sampai jam 2 nih masa gue tiap pulang sekolah cuma ke warnet? Kalo lu bilang alasan gue lucu why? Yang di tonton ada tv, baca koran, majalah, buku bukan buka google",1
shuuberry_,Besok sekolah offline 😗,1
arianagaandee_,"besok aku mulai sekolah offline, hufttt
kembali ke dunia yang kejam lagi.",-1
wintouxicated,Tas ransel buat yg mau sekolah offline https://t.co/VTmjn9rFT1,0
HadiRamlan3,@bertanyarl Dulu pas sekolah offline kadang suka kasian sama mereka grgr suka minta hotspot :))),0
heesnaraz,besok sekolah online/offline ?,0
cubicrusty,"kalian sekolah offline berapa kali seminggu?
aku sekarang udah 4 kali seminggu😭 agak tidak ikhlas hatiku😭",1
wishluc,besok sekolah offline https://t.co/3gAxqUbVXD,1
jaehyunlays,mau sekolah offline cok,-1
qu_kiebie,Kayaknya sekolah gw mau offline gagal mulu anying. Astagfirullah,1
yyangniverse,besok sekolah offline :),1
lleardn,"@raitellie saya mlh bosan pas udah offline ini
mana skrg udah 3 hari an sekolah dlm 1 minggu
jd makin bosan + krg ada waktu nge twt",-1
sunoofoxies,BSK SEKOLAH OFFLINE😭,-1
sbtjaepil,eh aduh besok sekolah offline 💔,-1
llyzvmx,"@theonly_ice engga sih, soalnya juga aku udah mulai sekolah offline &amp; kalau nugas siang siang jadi kelarnya kalau ga sore ya malem. makanya akhir akhir ini tidurnya cepet, bisa jam 7/8 udah ketiduran",1
sanorinsano,"@convomfs masuk bk, hs, mabok, bolos mapel semasa sekolah offline dulu",-1
aIeeeea,"besok sekolah offline. dari lubuk hatiku yg paling dalam aku males bgt heyyeheje soalnyaaaa AKU BEDA SESI SM TEMEN DEKETKU. takut aja jadi anak pendiem trs dighibahin ""alea kayanya anak yg cupu bgt ya""",-1
ehypenct,sekolah offline ada istirahat nya gaksi?,0
zar_28,Buat lu semua yang punya pasangan maba / sekolah mulai offline gw cuma ingetin jagaa karna para maba itu udh jadi jatah kating..borgol kalo bisaa ilanggg udh ikhlass lu ditinggal wkwkw waktunya OVERTHINKING GUYSSS,1
Helesunnx,"Ni sekolah mau online atau offline sama aja anj, sama"" bnyk tugas",-1
zar_28,@tiyariri_17 Tiati buat maba yang udh masuk kuliah / sekolah offline kating nya jadi saingan lu siap2 tahan ditikungan wkwk,1
akuameliaa,@spreadourwingss sibuk banget parah. sekolah offline sekarang setiap hari 😵,-1
zeapplefj,bsk first day gue sekolah offline 😩,-1
aqarui,GUE TAKUT SEKOLAH OFFLINE HELP 😭,-1
osakafue,@convomfs 9/10 karena tadi sekolah offline,1
ENmergensy,"@alwaysshimj @enhypen_fess Sekolah lain udah offline, kita doang keknya yg masih daring :)",1
schfess,"SchApp! wtp guys sender senin besok sekolah offline 100%😜🥰

✄・・・
🧐 Trivia: Karena hambatan jenis kawat mengalami perubahan saat suhunya berubah, maka hambatan listriknya pun akan mengalami perubahan saat suhunya berubah.",1
Yoshinorilovely,@hyunsuklvoebot Iya btw senin udh pad sekolah offline kampus gw juga udh si Dari kemarin tapi kaya bete aja udh senin,-1
catapimoriarty,Apa yg hrs ak lakukan ketika mingdep sekolah offline?ya tentu saja minta jadwal oprasi ahwhwhwhwh,1
dxvilsflowrs,besok senin besok senin sekolah offline AAAAAK TIDAK,-1
ilovhaesun,@mamabeomkyu wkwk ga kak dyn aja aku juga jompo akibat sekolah offline :'( mogu lucu bgt kaya nama kucing tetangga ku!!!,-1
smileno_,"@pakdirga yahh, gue udah sekolah offline sih",-1
moonareas,"☁️ aku besok dah mulai sekolah offline nih,kalian masih online atau udah offline?",0
uwoos_j,omg baru inget klo besok sekolah bagian offline :'),1
bucinnakun,@convomf Gue sekolah offline njir,-1
phasevillick,Besok sekolah offline lagi #LouisActuality,1
shunka_12,"Knp baru sekolah offline temen² gw pada bikin sg sm pcrnya🙂
Lah gw sm siapa??
//PelukHassun",1
ArmyismyF,"Mari liat concert,  lupakan soal sekolah offline besok",0
spebrm,GUE GADA SEPATU SEKOLA GIMANA BESOK SEKOLAH OFFLINE,-1
caprihornn,sekolah offline cape juga yaa :),-1
earlyarch,kalian udah sekolah offline?,0
txt_introvert,#INTROVERTs kalian prefer sekolah/kuliah online atau offline? sebutkan alasannya,0
zavoryxd,@bertanyarl Hp gue aja dari 2018 baru ganti di akhir tahun 2020 krna udah retak parah dan memori nya pada saat itu kecil gabisa nampung banyak apalagi pas bgt sekolah offline tugas video banyak dan mau uprak jadinya dibeliin baru😂,0
dilucside,BESOK AK SEKOLAH OFFLINE,1
antihuman98,"ya Allah hamba gamau sekolah offline, bisakah engkau meng onlinekan lagi sekolah hamba? hamba mohon ya Allah, hamba cape hamba takut...",-1
ohmaigateu,Pose terakhir kayak abg baru sekolah offline trus ketemu temen-temennya https://t.co/81woCdeSAS,1
gyubiesmall,"@txtmyeuphoria gapapa, semangat sekolah offline nyaa YAA💗💗",1
yxseoo,@sakmashiro jangan diingetin plis besok sekolah offline😭,-1
txtmyeuphoria,"hai gaiss maaf banget aku jarang aktif:(
ak udh sekolah offline, dan ternyata tugasny malah nambah aja
tpi diusahain bakalan aktif kok, jangan unfol sayaa oke:(",-1
brwnsxgr,"aku mah bakal ngasih duit buat beli paketan mandiri, asal tiap hari dikasih uang saku kayak biasanya pas masih sekolah offline 😂 gabakal minta uang buat beli paketan akutuh kalau bisa ngumpulin uang sendiri hasil dari uang saku sehari-hari",1
c_hynnn,kalian sekolah/kuliahnya udah offline apa masih online?,0
chrisschan_,"Besok aku sekolah offline, yeahh",1
ketiaksoobin,@mascarboon Kalo sekolah dah banyak offline cuma ada beberapa daerah yg zona merah,1
wonijay,"@orangegurlx sama kok udh offline cuma seminggu sekolah seminggu daring, oke oke semangaaaat juga kamu 😝🖤",1
aisydtzx_,besok Senin gue sekolah offline 😧😧😧💪🏻💪🏻💪🏻🤸🏻‍♀️,-1
batagorrr_,"@ruanguci ganba ucii~ aku tau kok rasanya sekolah offline setelah sekian lama online, males-",-1
zzrpjaex,BESOK GUE OFFLINE SEKOLAH MASALAH NYA LUPA YA ALLAH😭,-1
narjnx,sekolah lo udah offline atau masih online?,0
etuustudy,"besok aku sekolah offline 😁 tapi kayaknya besok ga ada kbm deh, cuma ada acara debat sama pemilihan osis, oh iya, doain aku ya biar kepilih jadi anggota osis 😁",1
shitechu,besok sekolah offline woo mana sesi 2 ):,1
nacutieejm,besok sy sekolah offline😁☝️,1
moonchildwens,"@collegemenfess siap, ngeliatin anak"" sekolah udah pada offline sedangkan gue maish di rumah aja jjur w iri",1
iceprincedusty,"gue gabisa sarapan dah, langsung mules. apalagi pas jaman jamannya sekolah offline gitu, tpi sekarang sekarang ini mah ya bisa bisa aja lah tpi skit perut dikit",0
_2eunsang,"@karinbigwin Masih sekolah offline juga pas waktu itu, jadi g on 24/7 😭😭",1
permenyupwi,"katanya murid² mau dites pcr random 15 orang buat penentuan 100% sekolah offline ... plis semoga negatif semua, aku rindu uang jajan.",1
zaseola,Maless banget besok sekolah offline 💔,-1
cherrishdiary,@waferxzy lo dah sekolah offline blm el,0
liaphny,@FairyAsahi_ tata udah sekolah offline belum,0
taegyuie,"@convomf bisa santai, rebahan sebelum sekolah offline",0
hanibanisweeti,gais kalian udh bener² sekolah offline??,0
moonareas,"☁️ gua mau curhat sedikit. jdi gua belakangan ini udah mulai sekolah offline, dan gua bingung krna gua mau ikut masuk tpi this anxiety bothers me. gua harus gmna? fyi org tua gua kga tau gua punya anxiety, selama ini gua cuma konsul ke halo doc",1
vessl8d,"andai dia kek dulu sebelum sekolah offline, ngejar nilai iya tapi juga ada waktu buat aku, kesannya egois? yes ikr tp gapapalah kan cuma “andai” padahal kita cuma temenan HAHAHAH lucu bgt ;DDDD",0
GhalibRoyyan,@qorygore semangat sekolah offline https://t.co/4Oz3TXOtEH,1
urrsskyy,"mau puas""in baca au mumpung lagi sekolah online, ntr klo udah offline gabakal pnya bnyk waktu buat baca au",-1
alicceblue,Gara gara sekolah udh mulai offline gatau hrus up apa,1
userllovely,@convomfs sekolah online or offline?,0
JOLIEVOIR,sekolah offline tugas malah makin kececer anj,-1
O6116S,"aaa akun ini mulai ga ke uruss :(( sibuk sekolah offline akutuu, sampe rumah langsung tidurr skskksjs",-1
itsbaginda,"SMA NJINK 😭👊😔 
*dalam konteks sekolah offline beserta masa dan kenangannya* https://t.co/L5lB3hFvNp",-1
gprltwgwsp,"@schfess Sekolah online capek mental
Sekolah offline capek fisik

Dahla jadi rumput aja",-1
buanawisnu,@Alleria3110 kayaknya kalau sekolah offline bakal banyak kasus bullying gara gara bocil nonton tokrev dah,-1
randidp05,"@A_ChristyJKT48 Aku lagi memikirkan sesuatu.karena di hari rabu aku ada ulangan Matematika,dan sekolah aku udah offline.jadi aku harus memikirkan strategi untuk mendapatkan jawaban dari google..hehehe
Canda canda",1
popcoown,"ini semenjak gue sekolah offline perasaan seminggu cepet bgt dha, masa udah minggu lagi aja gajelas",0
xilentcry,"gue beneran deh pengen bgt ngerjain sesuatu tanpa nyontek, kalo sekolah offline terus enak anjir gada yang nyontek",1
fierwuu,"Gk tau, yg penting sekolah offline https://t.co/E0MZ8gLRiW",1
lovaenna,"kangen musim hujan pas sebelum corona, apalagi musim hujan pas sekolah offline",1
ummxxbi,"@bertanyarl pernah, karena udah mulai offline jadi besok pas sekolah takut ngga ada temen😭 temen gue dah pergi sama geng barunya hahha",-1
chxfuyzu,@convomf besok aku mau beli hp gue yang udh sekolah OFFLINE IWWW PANAS BGT GUE GAMBAR yang udh sekolah offline,0
ssavirae,"@bertanyarl please banget sekolah ku baru aja offline, itu pun terbatas😭",1
kalasaurs,"@ourchanie Boleh boleh ajaa udah sringg, sekolah kan offline online jdi gapapaa",1
gataudehhpusing,@bertanyarl kl sekolah offline kisaran 400an tp blm termasuk kl mau ngemall gt2,1
jjkzvs,"@bertanyarl 300 kalo ga sekolah
klo sekolah offline 1.050",1
spacinline,ketika orang orang seneng sekolah offline gua di sini gemetaran ga bisa tidur wkwkwkwkwk... 😢,1
yeahtyaelah,Kalau sekolah offline kadang jam 4 udah bangun https://t.co/Q17Wp3uxRL,1
littletigewr,sebenernya yg bikin males kalo sekolah offline tuh cuma ngejar kereta doang :(,-1
yaenfe,"tp gmna ya gue gini jg ggr ada tanggungjawab lain kaya tugas sekolah, club, etc. pas buka genshin bawaannya udah cape duluan jadinya cuma daily commis :/ mau sih bisa puas puas main tapi ya mana skg udah sekolah offline juga...",-1
hyuneshaa,@l33_y0u 14 kayaknya? tapi itu pas sekolah offline sih... semenjak online school ga dikasihtau rankingnya selain yang 10 besar sjdjdjsjjds,0
sweetiekepmoon,"@yourmilkeuty aku ikut seneng klo kak minji sehat, wkwkw ngga kok hari ini sampe kmren² blom ada yang bikin nangis, skrng beneran lagi seneng. seminggu sekolah offline trus duit nya ku beliin pc kevin jadi kaya duh kaya kebahagiaan banget gak sie, trus besok libur kaya dah lah seneng😀",1
pcygrlfrnd,knp semenjak sekolah offline jam tudur gua balik kek dulu si. masa jam segini mata uda berat bngt 😭😩 gua mau begadang oi mau baca au sampe malem ☹️,-1
WaloKukus,"@mattchac @tubirfess Kalo pake masker terus sih gpp ya kalo menurut aing 
Tapi plisss dongg sekolah/kuliah ini ayok offline 😭😭🙏
Sedih aku tuh daring muluuk
Gegara covid gk selesai², jadi gak offline² anjri",1
baeharagi,pentingnya sekolah offline full senin-jumat ampe jam 4 gunanya biar org2 kagak aneh eps nctzen,1
bisagilaahahhah,"@bertanyarl Dan setelah ngelakuin sholat 5 waktu ""aja"" do'a ku satu persatu terkabul, muali dari aku pengen sekolah offline, terus pengen dicerdas kan otak nya dalam hal akademik maupun non akademik (ini beneran diturutin, aku do'a ini pas sholat subuh, dan pas udah jam 9 aku ngerjain tugas-",1
skzlovys,"@seoyaaaaa Alhamdulillah, aku baik kak tapi ya gitu semenjak sekolah offline jadi susah main twt hikss",-1
reneleoo,"@imarmarwatih Jadinya kuliah di cirebon, udah mulai offline kuliah dia. Pamit sekolah terakhir kelas 2 SMA tau-tau udah kuliah aja, hahaha",0
kooadorable,senin udah offline tapi aku belum beli sepatu sekolah :))))),1
studyjwi,mau sekolah offline...,1
jhaecuties,sekolah offline bikin aku jadi gendut,1
hhhyjii_,ya Allah weekend...gue blm siap sekolah offline lagiiii,-1
xbbyloeyy,"@l0eydust bener sie, aku jd semangat sekolah offline gegara ada crush WKWKWWKWK tapi minderrr",1
nurulfasyeehah,"""assalamualaikum murid murid harini kita kelas offline sebab cikgu ada urusan kat sekolah..."" https://t.co/RZMy9WrSng",1
chesetoys,kak ell udah sekolah offline kah? — udah 3 minggu gue sekolah offline https://t.co/ApAdRbopKO,0
joyouslilies,gatau kenapa tapi sekolah offline tuh bikin capek bgt,-1
JS25_2,Dah sekolah offline jdi tambah sibuk,-1
nyakawr,aku sedang gelisah krn selasa dan rabu masuk sekolah offline dan aku blm hafal yg hrs dihafalin,-1
jaykilovely,@jakegrlfrnd AAAAA KAK RANI SEKOLAH OFFLINE LAGI KAPAN?,0
209Ymn,@infobdg gapapa min sy lebih suka sekolah offline,1
tthecinnamon,Grgr libur sekolah offline seminggu jadi gapengen sekolah offline lagi gxbsnanajsjjss nyaman dirumah😭😭😭,-1
moviemenfes,"Siap-siap buat sekolah offline mvs
 https://t.co/Ns3fovXURb",1
sssunkimno,"@filzterpjm Udh diijinin sm sekolah, kemarin jumat juga udh pramuka offline. Udh mulai sekolah offline juga",1
mnhcentric,"aku tuh.. umur 15 tahun, tinggi 164 merasa udah tinggi banget, cukup lah gitu seenggaknya buat anak seumuran ku. tapi kenapa pas sekolah offline aku kalau liat temen2ku dongak ya.... mereka makan apa selama pandemi ini... padahal temenku rata2 setahun di bawah ku ㅠㅠ",0
skyyharubae,"@bertanyarl Tadi sekolah offline tapii ga pelajarann):
Tau gitu aku bocan dirumah😤",-1
flaviyroose_,@txtdaripelajar Aaa kangen sekolah offline,1
nakayutampan,"@JE0N9KYU @convomf Itu wktu SD🙂
Padus pas SMA
Dan waktu masi sekolah offline blm ada kopit",1
sucssfulppl,@EdukaSystem Sekolah offline tapi lebih suka ujiannya online 🥰,1
lydribityp,"@EdukaSystem Sekolah offline, ulangan online 😃👍",1
maulidatunnis23,akhirnya sekolah offline 🤣🤣🤣,1
abuyyis,jujur cape si tapi cape kaya ga berasa gituuuu. sekarang udah mulai offline sekolah  aku nya udah keburu lulus padahal pengen offline,1
